order_id,customer_id,order_date,order_status,total_amount
540099,15808,01-04-2011 16:41,Completed,0
540100,17253,01-04-2011 16:53,Completed,12
540113,13126,01-05-2011 09:11,Completed,0
540114,15498,01-05-2011 09:44,Completed,4801.22
540115,15235,01-05-2011 09:51,Completed,713.83
540116,17253,01-05-2011 09:54,Completed,788
540119,17253,01-05-2011 10:07,Completed,363.43
540120,17675,01-05-2011 10:08,Completed,542.31
540121,16145,01-05-2011 10:35,Completed,200.79
540122,13694,01-05-2011 10:39,Completed,480.21
540126,13798,01-05-2011 10:45,Completed,144.64
540130,13798,01-05-2011 10:46,Completed,290.18
540146,15002,01-05-2011 10:51,Completed,200.13
540148,14189,01-05-2011 10:58,Completed,410.52
540149,12921,01-05-2011 11:00,Completed,324.18
540150,17253,01-05-2011 11:04,Completed,950.51
540153,15841,01-05-2011 11:25,Completed,359.05
540154,17253,01-05-2011 11:30,Completed,796.87
540157,15311,01-05-2011 11:41,Completed,1698.38
540159,16112,01-05-2011 11:47,Completed,0
540160,15769,01-05-2011 11:50,Completed,0
540161,16719,01-05-2011 11:52,Completed,0
540162,13089,01-05-2011 11:52,Completed,0
540163,13089,01-05-2011 11:52,Completed,90
540166,13629,01-05-2011 12:09,Completed,0
540167,16600,01-05-2011 12:13,Completed,0
540168,13715,01-05-2011 12:15,Completed,0
540169,14527,01-05-2011 12:20,Completed,0
540170,13767,01-05-2011 12:21,Completed,2106.34
540172,18109,01-05-2011 12:29,Completed,0
540173,15661,01-05-2011 12:32,Completed,1282.38
540174,16353,01-05-2011 12:35,Completed,0
540175,16532,01-05-2011 12:37,Completed,0
540176,17511,01-05-2011 12:40,Completed,0
540178,12681,01-05-2011 12:42,Completed,0
540179,16033,01-05-2011 12:54,Completed,0
540180,15984,01-05-2011 13:05,Completed,0
540181,13199,01-05-2011 13:09,Completed,0
540182,14739,01-05-2011 13:29,Completed,0
540183,15093,01-05-2011 13:37,Completed,0
540184,15266,01-05-2011 13:40,Completed,0
540185,14653,01-05-2011 13:40,Completed,0
540186,17253,01-05-2011 13:49,Completed,12
540187,15358,01-05-2011 13:53,Completed,0
540188,16771,01-05-2011 13:57,Completed,0
540227,17253,01-05-2011 14:38,Completed,12
540238,17253,01-05-2011 14:44,Completed,12
540239,12682,01-05-2011 14:48,Completed,0
540240,17585,01-05-2011 15:09,Completed,0
540241,17253,01-05-2011 15:17,Completed,12
540242,15046,01-05-2011 15:30,Completed,0
540245,13082,01-05-2011 15:42,Completed,0
540247,15464,01-05-2011 15:56,Completed,0
540248,15034,01-05-2011 15:57,Completed,0
540249,15298,01-05-2011 16:00,Completed,0
540251,12748,01-05-2011 16:06,Completed,0
540252,17253,01-05-2011 16:25,Completed,12
540253,13225,01-05-2011 16:28,Completed,0
540255,17253,01-05-2011 16:50,Completed,12
540256,17253,01-05-2011 17:21,Completed,12
540257,12748,01-05-2011 17:33,Completed,0
540258,14045,01-06-2011 08:52,Completed,435.69
540259,18226,01-06-2011 09:00,Completed,535.9
540260,13097,01-06-2011 09:40,Completed,257.4
540261,13089,01-06-2011 09:57,Completed,0
540262,14045,01-06-2011 10:01,Completed,15.67
540263,18062,01-06-2011 10:03,Completed,1310.63
540264,17949,01-06-2011 10:20,Completed,0
540265,15271,01-06-2011 10:46,Completed,1434.03
540267,12415,01-06-2011 11:12,Completed,44.85
540268,13458,01-06-2011 11:25,Completed,395.64
540269,14135,01-06-2011 11:39,Completed,23.25
540272,17253,01-06-2011 11:57,Completed,208.71
540273,17368,01-06-2011 11:57,Completed,351.42
540274,14618,01-06-2011 11:59,Completed,8.39
540275,13680,01-06-2011 12:11,Completed,1715.65
540276,14680,01-06-2011 12:16,Completed,35.04
540277,14258,01-06-2011 12:18,Completed,0
540278,15719,01-06-2011 12:31,Completed,0
540279,13368,01-06-2011 12:32,Completed,0
540280,12386,01-06-2011 12:37,Completed,5.9
540288,17634,01-06-2011 12:45,Completed,2274.39
540316,16676,01-06-2011 13:00,Completed,1.69
540345,14299,01-06-2011 13:19,Completed,3393.04
540348,12841,01-06-2011 13:56,Completed,1464.52
540349,15379,01-06-2011 14:07,Completed,296.04
540350,18283,01-06-2011 14:14,Completed,77.72
540351,12735,01-06-2011 14:26,Completed,256.34
540352,17253,01-06-2011 14:27,Completed,465.28
540353,13764,01-06-2011 14:53,Completed,1093.31
540354,13576,01-06-2011 14:58,Completed,0
540355,17253,01-06-2011 15:11,Completed,15.35
540356,17253,01-06-2011 15:12,Completed,269.44
540357,13093,01-06-2011 15:14,Completed,1456.75
540358,13599,01-06-2011 15:25,Completed,0
540359,18041,01-06-2011 15:29,Completed,0
540361,13408,01-06-2011 15:41,Completed,90.22
540362,13656,01-06-2011 15:42,Completed,0
540363,12971,01-06-2011 15:54,Completed,0
540364,14505,01-06-2011 16:03,Completed,0
540365,12413,01-06-2011 16:12,Completed,0
540369,17253,01-06-2011 16:20,Completed,12
540370,13094,01-06-2011 16:25,Completed,0
540371,14312,01-06-2011 16:35,Completed,0
540372,13081,01-06-2011 16:41,Completed,0
540373,13280,01-06-2011 17:10,Completed,0
540374,15845,01-06-2011 17:19,Completed,0
540375,17253,01-06-2011 17:26,Completed,12
540383,16422,01-06-2011 17:47,Completed,0
540387,16306,01-06-2011 17:58,Completed,0
540395,14702,01-06-2011 18:24,Completed,0
540396,14031,01-06-2011 18:33,Completed,5.88
540397,13187,01-06-2011 18:57,Completed,0
540399,14047,01-07-2011 09:23,Completed,0
540401,16013,01-07-2011 09:31,Completed,0
540402,16567,01-07-2011 09:31,Completed,0
540404,12947,01-07-2011 09:40,Completed,0
540405,14828,01-07-2011 09:50,Completed,0
540406,13798,01-07-2011 09:53,Completed,0
540407,16839,01-07-2011 09:55,Completed,0
540408,16013,01-07-2011 09:55,Completed,2271.03
540409,16019,01-07-2011 10:00,Completed,0
540410,12530,01-07-2011 10:04,Completed,0
540411,16551,01-07-2011 10:24,Completed,0
540412,13842,01-07-2011 10:27,Completed,9.9
540413,15194,01-07-2011 10:29,Completed,35.88
540414,12481,01-07-2011 10:32,Completed,12.4
540415,16889,01-07-2011 10:47,Completed,1940.53
540416,16473,01-07-2011 10:55,Completed,11.63
540418,17253,01-07-2011 11:04,Completed,6.6
540420,12829,01-07-2011 11:13,Completed,4.64
540452,13750,01-07-2011 11:49,Completed,1674.72
540453,13426,01-07-2011 11:54,Completed,3133.12
540454,16191,01-07-2011 11:57,Completed,0
540455,12583,01-07-2011 12:07,Completed,0
540456,13534,01-07-2011 12:14,Completed,0
540457,14217,01-07-2011 12:26,Completed,0
540458,12501,01-07-2011 12:28,Completed,333.54
540459,16191,01-07-2011 12:35,Completed,543.94
540460,15607,01-07-2011 12:44,Completed,329.4
540461,15139,01-07-2011 12:44,Completed,0
540462,16779,01-07-2011 12:45,Completed,0
540463,12489,01-07-2011 13:13,Completed,520.96
540464,14298,01-07-2011 13:17,Completed,699.59
540465,17707,01-07-2011 13:30,Completed,108.28
540466,15649,01-07-2011 13:34,Completed,393.1
540467,18198,01-07-2011 13:39,Completed,167.59
540468,17253,01-07-2011 13:55,Completed,1259.85
540469,12484,01-07-2011 14:04,Completed,4.68
540471,15601,01-07-2011 14:21,Completed,2192.19
540472,18179,01-07-2011 14:22,Completed,12.65
540473,17284,01-07-2011 14:31,Completed,0
540474,17253,01-07-2011 14:38,Completed,12
540475,15311,01-07-2011 14:43,Completed,0
540476,17253,01-07-2011 14:44,Completed,12
540477,13233,01-07-2011 14:49,Completed,4.15
540478,15769,01-07-2011 14:53,Completed,0
540479,14889,01-07-2011 15:19,Completed,1760.85
540480,12480,01-07-2011 15:27,Completed,252.74
540481,16955,01-07-2011 15:42,Completed,381.76
540482,14672,01-07-2011 15:48,Completed,502.32
540489,13593,01-07-2011 16:32,Completed,1216.03
540493,14867,01-07-2011 16:34,Completed,815.86
540495,17253,01-07-2011 17:04,Completed,633.96
540496,15485,01-07-2011 17:18,Completed,0
540497,17253,01-07-2011 17:18,Completed,3.01
540498,17243,01-09-2011 10:06,Completed,0
540499,16923,01-09-2011 10:21,Completed,0
540500,15465,01-09-2011 10:26,Completed,18.6
540501,13162,01-09-2011 10:43,Completed,0
540502,13183,01-09-2011 10:50,Completed,0
540504,13668,01-09-2011 11:02,Completed,0
540505,17095,01-09-2011 11:05,Completed,0
540506,17796,01-09-2011 11:12,Completed,12.5
540507,12939,01-09-2011 11:20,Completed,1238.33
540508,14810,01-09-2011 11:20,Completed,1435.18
540509,14800,01-09-2011 11:27,Completed,0
540510,15611,01-09-2011 11:32,Completed,0
540511,14472,01-09-2011 11:34,Completed,0
540512,17114,01-09-2011 11:39,Completed,542.2
540513,13758,01-09-2011 11:41,Completed,542.2
540514,15708,01-09-2011 11:43,Completed,1.07
540515,15059,01-09-2011 11:54,Completed,17.38
540516,16326,01-09-2011 12:01,Completed,1110.73
540517,17128,01-09-2011 12:02,Completed,1286.67
540518,14761,01-09-2011 12:03,Completed,869.72
540519,12793,01-09-2011 12:12,Completed,249.31
540520,17555,01-09-2011 12:31,Completed,460.13
540521,12651,01-09-2011 12:46,Completed,749.72
540522,13102,01-09-2011 12:50,Completed,214.77
540523,13069,01-09-2011 12:51,Completed,3.9
540524,16735,01-09-2011 12:53,Completed,0
540525,16833,01-09-2011 13:02,Completed,1046.79
540526,14606,01-09-2011 13:41,Completed,1.65
540528,17800,01-09-2011 13:50,Completed,3.42
540529,16748,01-09-2011 13:50,Completed,0
540530,14755,01-09-2011 14:02,Completed,0
540531,16549,01-09-2011 14:03,Completed,4.15
540532,14702,01-09-2011 14:11,Completed,0
540533,15005,01-09-2011 14:12,Completed,0
540534,12971,01-09-2011 14:17,Completed,0
540536,17757,01-09-2011 14:21,Completed,0
540537,13565,01-09-2011 14:28,Completed,0
540538,17841,01-09-2011 14:36,Completed,0
540539,18260,01-09-2011 14:42,Completed,395.41
540540,17218,01-09-2011 15:10,Completed,0
540541,15799,01-09-2011 15:13,Completed,261.73
540542,15107,01-09-2011 15:18,Completed,256.92
540543,14395,01-09-2011 15:23,Completed,10.8
540544,18032,01-09-2011 15:32,Completed,481.45
540545,13451,01-09-2011 15:35,Completed,0
540546,12766,01-09-2011 15:56,Completed,0
540547,14911,01-09-2011 16:07,Completed,0
540548,14794,01-09-2011 16:11,Completed,0
540549,17253,01-10-2011 09:07,Completed,12
540550,12539,01-10-2011 09:11,Completed,0
540551,17253,01-10-2011 09:43,Completed,3668.64
540552,16350,01-10-2011 09:44,Completed,0
540553,12500,01-10-2011 09:48,Completed,0
540554,18171,01-10-2011 09:55,Completed,0
540556,17253,01-10-2011 09:58,Completed,810.1
540557,12415,01-10-2011 09:58,Completed,0
540558,17253,01-10-2011 10:04,Completed,12
540560,17253,01-10-2011 10:08,Completed,12
540561,13004,01-10-2011 10:32,Completed,0
540562,12524,01-10-2011 10:35,Completed,0
540563,15100,01-10-2011 10:35,Completed,0
540564,17253,01-10-2011 10:36,Completed,1.7
540565,16422,01-10-2011 10:44,Completed,0
540566,17811,01-10-2011 10:58,Completed,0
540567,16850,01-10-2011 11:09,Completed,8705.89
540568,15039,01-10-2011 11:22,Completed,0
540595,14321,01-10-2011 11:35,Completed,0
540604,15326,01-10-2011 11:38,Completed,34.38
540630,17849,01-10-2011 11:59,Completed,0
540635,14229,01-10-2011 12:03,Completed,28.38
540636,17381,01-10-2011 12:04,Completed,5.1
540637,17253,01-10-2011 12:13,Completed,24.08
540638,17253,01-10-2011 12:14,Completed,2962.33
540639,13107,01-10-2011 12:28,Completed,0
540640,14527,01-10-2011 12:36,Completed,207.08
540641,16497,01-10-2011 13:20,Completed,243.53
540642,12681,01-10-2011 13:22,Completed,482.52
540644,16303,01-10-2011 14:16,Completed,422.75
540645,14060,01-10-2011 14:20,Completed,4.95
540646,17253,01-10-2011 14:32,Completed,116.69
540647,17406,01-10-2011 14:57,Completed,8.25
540648,15061,01-10-2011 14:58,Completed,0
540649,15061,01-10-2011 14:59,Completed,0
540650,17253,01-10-2011 14:59,Completed,12
540651,17253,01-10-2011 15:00,Completed,12
540653,17406,01-10-2011 15:07,Completed,0
540662,13767,01-10-2011 15:16,Completed,0
540664,15044,01-10-2011 15:18,Completed,0
540671,17739,01-10-2011 15:35,Completed,0
540672,15281,01-10-2011 15:51,Completed,0
540673,17253,01-10-2011 16:04,Completed,2403.32
540674,17253,01-10-2011 16:05,Completed,5078.83
540675,17253,01-10-2011 16:05,Completed,188.74
540676,17253,01-10-2011 16:05,Completed,506.83
540677,17253,01-10-2011 16:20,Completed,841.58
540678,17253,01-10-2011 16:21,Completed,198.8
540679,17253,01-10-2011 16:21,Completed,206.07
540680,15311,01-10-2011 16:24,Completed,460.66
540681,17253,01-10-2011 16:25,Completed,936.04
540682,16112,01-10-2011 16:29,Completed,174.96
540683,17253,01-10-2011 17:00,Completed,59.8
540684,17253,01-10-2011 17:01,Completed,20.95
540685,17253,01-10-2011 17:08,Completed,90.43
540687,15867,01-10-2011 17:18,Completed,0
540688,12736,01-11-2011 07:57,Completed,0
540689,17450,01-11-2011 08:43,Completed,21.45
540690,13473,01-11-2011 08:45,Completed,2479.2
540691,17450,01-11-2011 08:50,Completed,0
540692,14320,01-11-2011 09:12,Completed,0
540693,17253,01-11-2011 09:13,Completed,12
540694,17253,01-11-2011 09:13,Completed,12
540695,17253,01-11-2011 09:14,Completed,3643.81
540696,17253,01-11-2011 09:14,Completed,466.25
540697,16670,01-11-2011 09:20,Completed,146.13
540698,17450,01-11-2011 09:24,Completed,117.84
540699,17253,01-11-2011 09:32,Completed,281.74
540700,12393,01-11-2011 09:47,Completed,580.94
540701,15640,01-11-2011 09:48,Completed,1477.98
540702,13491,01-11-2011 09:58,Completed,4178.58
540703,14135,01-11-2011 09:58,Completed,3872.9
540704,17742,01-11-2011 10:04,Completed,0
540732,16122,01-11-2011 10:19,Completed,7.35
540750,16351,01-11-2011 10:26,Completed,1618.34
540753,14217,01-11-2011 10:31,Completed,1799.93
540768,17428,01-11-2011 10:38,Completed,1.44
540769,12601,01-11-2011 10:38,Completed,0
540770,13468,01-11-2011 10:40,Completed,27.84
540777,13144,01-11-2011 11:15,Completed,0
540778,17253,01-11-2011 11:15,Completed,12
540779,15346,01-11-2011 11:18,Completed,2184.93
540782,15370,01-11-2011 11:32,Completed,2339.28
540785,12557,01-11-2011 11:39,Completed,0
540789,12643,01-11-2011 11:48,Completed,0
540794,16034,01-11-2011 11:54,Completed,0
540795,13078,01-11-2011 12:00,Completed,0
540797,15107,01-11-2011 12:05,Completed,0
540798,17365,01-11-2011 12:11,Completed,0
540799,17365,01-11-2011 12:12,Completed,0
540800,13798,01-11-2011 12:20,Completed,0
540801,12540,01-11-2011 12:25,Completed,0
540802,15189,01-11-2011 12:29,Completed,0
540803,14669,01-11-2011 12:30,Completed,0
540809,18095,01-11-2011 12:37,Completed,0
540813,14669,01-11-2011 12:41,Completed,0
540815,15749,01-11-2011 12:55,Completed,0
540816,15518,01-11-2011 12:55,Completed,0
540817,14209,01-11-2011 12:56,Completed,741.6
540818,15749,01-11-2011 12:57,Completed,252.83
540819,15518,01-11-2011 13:06,Completed,15.75
540821,17253,01-11-2011 13:16,Completed,646.04
540822,16042,01-11-2011 13:25,Completed,267.79
540823,15569,01-11-2011 13:26,Completed,569.11
540824,12728,01-11-2011 13:31,Completed,279.2
540825,13672,01-11-2011 13:54,Completed,55.28
540826,13102,01-11-2011 14:00,Completed,544.32
540827,17569,01-11-2011 14:15,Completed,2295.74
540828,17253,01-11-2011 14:36,Completed,29.6
540829,13784,01-11-2011 14:38,Completed,0
540832,17253,01-11-2011 14:42,Completed,2382.68
540833,17253,01-11-2011 14:46,Completed,214.79
540834,14733,01-11-2011 14:50,Completed,136.32
540835,12724,01-11-2011 15:00,Completed,82.64
540836,17253,01-11-2011 15:01,Completed,367.33
540838,13862,01-11-2011 15:13,Completed,9.9
540839,16791,01-11-2011 15:42,Completed,626.93
540840,16235,01-11-2011 15:42,Completed,5.95
540842,15602,01-11-2011 16:16,Completed,0
540844,12971,01-11-2011 16:24,Completed,0
540848,17253,01-12-2011 09:26,Completed,12
540849,14270,01-12-2011 09:33,Completed,0
540851,12523,01-12-2011 09:43,Completed,66.75
540855,16353,01-12-2011 10:14,Completed,28.01
540856,16655,01-12-2011 10:16,Completed,2421.13
540857,16779,01-12-2011 10:20,Completed,9.1
540858,16359,01-12-2011 10:49,Completed,0
540859,17965,01-12-2011 10:58,Completed,1722.05
540862,15953,01-12-2011 11:18,Completed,88.37
540866,17324,01-12-2011 11:21,Completed,239.63
540900,12712,01-12-2011 11:46,Completed,348.56
540906,16701,01-12-2011 11:51,Completed,666.82
540907,13488,01-12-2011 11:52,Completed,3.95
540908,12980,01-12-2011 11:53,Completed,3405.4
540915,13267,01-12-2011 12:00,Completed,1839.58
540939,15061,01-12-2011 12:10,Completed,0
540940,18109,01-12-2011 12:12,Completed,798.11
540943,17841,01-12-2011 12:31,Completed,2387.13
540945,16554,01-12-2011 12:41,Completed,23.85
540946,12359,01-12-2011 12:43,Completed,0
540947,15939,01-12-2011 12:43,Completed,0
540951,13113,01-12-2011 13:10,Completed,0
540953,14587,01-12-2011 13:16,Completed,0
540954,14606,01-12-2011 13:19,Completed,0
540955,14715,01-12-2011 13:27,Completed,32.39
540957,15311,01-12-2011 13:30,Completed,1548.83
540968,17338,01-12-2011 13:40,Completed,0
540970,14185,01-12-2011 13:52,Completed,0
540971,12383,01-12-2011 14:10,Completed,0
540972,12437,01-12-2011 14:13,Completed,0
540973,17253,01-12-2011 14:20,Completed,12
540974,12971,01-12-2011 14:43,Completed,0
540975,14040,01-12-2011 14:57,Completed,0
540976,12652,01-12-2011 15:00,Completed,29.34
540977,17253,01-12-2011 15:01,Completed,9.65
540978,17253,01-12-2011 15:04,Completed,10
540979,15727,01-12-2011 15:06,Completed,0
540980,14514,01-12-2011 15:22,Completed,0
540981,12868,01-12-2011 15:25,Completed,0
540982,17253,01-12-2011 15:35,Completed,12
540983,15171,01-12-2011 15:36,Completed,0.79
540984,14167,01-12-2011 15:44,Completed,0
540985,17389,01-12-2011 15:48,Completed,2929.35
540986,15291,01-12-2011 16:14,Completed,235.96
540987,17253,01-12-2011 16:15,Completed,277.07
540990,17048,01-12-2011 16:51,Completed,332.04
540991,16525,01-12-2011 16:52,Completed,562.5
540992,17364,01-12-2011 16:57,Completed,321.45
540993,13284,1/13/2011 9:23,Completed,526.8
540994,13089,1/13/2011 9:29,Completed,148.37
540995,17253,1/13/2011 9:30,Completed,500.34
540996,17068,1/13/2011 9:40,Completed,51
540997,17368,1/13/2011 9:55,Completed,645.35
540998,15290,1/13/2011 10:04,Completed,0
540999,13694,1/13/2011 10:08,Completed,0
541000,17253,1/13/2011 10:11,Completed,12
541001,16500,1/13/2011 10:28,Completed,12.75
541002,12951,1/13/2011 10:33,Completed,4287.63
541003,15835,1/13/2011 10:35,Completed,0
541004,18190,1/13/2011 10:35,Completed,0
541005,16161,1/13/2011 10:39,Completed,0
541006,13993,1/13/2011 10:43,Completed,0
541008,17848,1/13/2011 10:48,Completed,0
541010,14114,1/13/2011 11:05,Completed,0
541011,15447,1/13/2011 11:26,Completed,0
541012,17019,1/13/2011 11:48,Completed,0
541013,15694,1/13/2011 11:54,Completed,0
541014,14085,1/13/2011 11:54,Completed,0
541015,16315,1/13/2011 11:57,Completed,0
541018,14978,1/13/2011 12:03,Completed,550.64
541021,13093,1/13/2011 12:03,Completed,717.23
541038,16395,1/13/2011 12:10,Completed,1592.49
541043,15510,1/13/2011 12:10,Completed,0
541086,16503,1/13/2011 12:32,Completed,0
541087,13614,1/13/2011 12:37,Completed,0
541088,15513,1/13/2011 12:41,Completed,0
541091,16814,1/13/2011 12:53,Completed,0
541093,12471,1/13/2011 13:21,Completed,0
541094,13246,1/13/2011 13:36,Completed,611.86
541103,14215,1/13/2011 14:24,Completed,1721.77
541104,17253,1/13/2011 14:29,Completed,2953.59
541105,16029,1/13/2011 14:34,Completed,294.92
541106,18092,1/13/2011 14:50,Completed,705.45
541107,17744,1/13/2011 14:55,Completed,0
541108,13199,1/13/2011 15:01,Completed,20.4
541109,15107,1/13/2011 15:10,Completed,0
541110,15916,1/13/2011 15:11,Completed,3342.95
541111,15687,1/13/2011 15:13,Completed,112.35
541112,18085,1/13/2011 15:17,Completed,106.4
541113,16775,1/13/2011 15:18,Completed,0
541114,14299,1/13/2011 15:19,Completed,0
541115,12578,1/13/2011 15:34,Completed,1.65
541118,17253,1/13/2011 17:14,Completed,12
541119,16493,1/14/2011 8:16,Completed,451.42
541120,12490,1/14/2011 9:13,Completed,0
541121,12672,1/14/2011 9:20,Completed,0
541122,12708,1/14/2011 9:23,Completed,0
541123,13385,1/14/2011 9:52,Completed,0
541124,17389,1/14/2011 9:54,Completed,0
541125,12474,1/14/2011 10:06,Completed,343.35
541126,15626,1/14/2011 10:10,Completed,3105.08
541127,17253,1/14/2011 10:11,Completed,2330.17
541128,17253,1/14/2011 10:12,Completed,1.25
541129,17253,1/14/2011 10:14,Completed,353.52
541130,17253,1/14/2011 10:15,Completed,332.89
541131,17253,1/14/2011 10:16,Completed,895.16
541132,17253,1/14/2011 10:17,Completed,806.67
541133,17253,1/14/2011 10:17,Completed,12
541134,15615,1/14/2011 10:20,Completed,0
541135,16233,1/14/2011 10:31,Completed,0
541136,18229,1/14/2011 10:39,Completed,0
541137,13777,1/14/2011 10:39,Completed,31.8
541138,12553,1/14/2011 10:42,Completed,0
541139,15213,1/14/2011 11:05,Completed,0
541149,12393,1/14/2011 11:36,Completed,0
541172,13854,1/14/2011 11:47,Completed,3.79
541181,12877,1/14/2011 11:50,Completed,0
541202,17581,1/14/2011 12:09,Completed,3814.99
541203,13090,1/14/2011 12:21,Completed,1584.36
541204,14175,1/14/2011 12:22,Completed,0
541205,18106,1/14/2011 12:23,Completed,0
541206,14646,1/14/2011 12:24,Completed,0
541207,17685,1/14/2011 12:27,Completed,0
541208,15159,1/14/2011 12:29,Completed,20.1
541213,15033,1/14/2011 13:28,Completed,5.84
541214,15570,1/14/2011 13:41,Completed,62.5
541215,14329,1/14/2011 13:42,Completed,3.3
541216,15311,1/14/2011 13:52,Completed,302.54
541217,17402,1/14/2011 13:59,Completed,0
541218,16638,1/14/2011 14:02,Completed,180.98
541219,17253,1/14/2011 14:06,Completed,217.44
541220,14156,1/14/2011 14:11,Completed,0
541221,17253,1/14/2011 14:28,Completed,12
541223,17954,1/14/2011 14:39,Completed,0
541224,12474,1/14/2011 14:45,Completed,0
541225,14099,1/14/2011 14:47,Completed,2511.4
541226,15854,1/14/2011 15:04,Completed,1412.75
541227,16839,1/14/2011 15:29,Completed,1685.64
541228,15290,1/14/2011 16:29,Completed,1191.63
541236,17961,1/14/2011 17:16,Completed,36.68
541238,16746,1/16/2011 10:42,Completed,20.62
541239,16401,1/16/2011 10:56,Completed,0
541240,16206,1/16/2011 11:07,Completed,0
541241,13782,1/16/2011 11:08,Completed,0
541242,12924,1/16/2011 11:49,Completed,0
541243,16593,1/16/2011 12:11,Completed,0
541244,15535,1/16/2011 12:35,Completed,0
541246,15535,1/16/2011 12:41,Completed,0
541247,12989,1/16/2011 12:44,Completed,0
541248,12748,1/16/2011 13:04,Completed,0
541249,13700,1/16/2011 13:18,Completed,0
541250,13700,1/16/2011 13:19,Completed,0
541251,15046,1/16/2011 13:25,Completed,0
541252,13064,1/16/2011 13:41,Completed,0
541253,17841,1/16/2011 13:51,Completed,12.75
541255,17841,1/16/2011 13:54,Completed,0
541256,13048,1/16/2011 14:36,Completed,0
541258,13634,1/16/2011 15:30,Completed,0
541259,14404,1/16/2011 15:38,Completed,0
541260,16059,1/16/2011 15:44,Completed,0
541262,18069,1/16/2011 15:50,Completed,1557.36
541263,16843,1/16/2011 16:10,Completed,1627.48
541264,17064,1/16/2011 16:10,Completed,1083.06
541265,17609,1/16/2011 16:23,Completed,13.31
541266,15673,1/16/2011 16:25,Completed,0
541267,12779,1/17/2011 10:37,Completed,0
541268,12872,1/17/2011 10:52,Completed,0
541269,12626,1/17/2011 11:01,Completed,0
541270,14976,1/17/2011 11:09,Completed,0
541271,12388,1/17/2011 11:12,Completed,0
541272,13527,1/17/2011 11:17,Completed,0
541273,13155,1/17/2011 11:21,Completed,0
541274,15696,1/17/2011 11:24,Completed,0
541275,14176,1/17/2011 11:28,Completed,0
541276,15316,1/17/2011 11:34,Completed,0
541277,12673,1/17/2011 11:46,Completed,0
541278,14135,1/17/2011 11:53,Completed,0
541279,18223,1/17/2011 11:55,Completed,0
541280,15296,1/17/2011 11:57,Completed,0
541281,17988,1/17/2011 11:59,Completed,0
541282,17690,1/17/2011 12:31,Completed,0
541283,12820,1/17/2011 12:34,Completed,0
541285,13001,1/17/2011 12:45,Completed,0
541286,13982,1/17/2011 13:08,Completed,0
541287,14101,1/17/2011 13:09,Completed,0
541288,14525,1/17/2011 13:21,Completed,0
541289,14606,1/17/2011 13:23,Completed,0
541290,17288,1/17/2011 13:25,Completed,0
541291,14667,1/17/2011 13:25,Completed,0
541292,15596,1/17/2011 13:30,Completed,0
541293,15311,1/17/2011 13:39,Completed,0
541294,14898,1/17/2011 13:59,Completed,0
541302,13769,1/17/2011 14:18,Completed,0
541316,13209,1/17/2011 14:27,Completed,0
541357,14238,1/17/2011 14:40,Completed,10.85
541362,17730,1/17/2011 14:49,Completed,1115.78
541370,18179,1/17/2011 14:51,Completed,1617.03
541371,13983,1/17/2011 14:51,Completed,3.95
541391,13983,1/17/2011 15:05,Completed,0
541400,13929,1/17/2011 15:11,Completed,0
541405,12683,1/17/2011 15:17,Completed,0
541406,14657,1/17/2011 15:19,Completed,0
541407,13199,1/17/2011 15:31,Completed,0
541408,15738,1/17/2011 15:42,Completed,0
541409,13246,1/17/2011 15:50,Completed,0
541410,13089,1/17/2011 16:06,Completed,0
541411,17961,1/17/2011 16:07,Completed,0
541412,17253,1/17/2011 16:08,Completed,12
541413,13859,1/17/2011 16:14,Completed,0
541414,18212,1/17/2011 16:14,Completed,0
541417,16033,1/17/2011 16:23,Completed,0
541420,16670,1/17/2011 17:08,Completed,0
541421,17253,1/17/2011 17:44,Completed,12
541422,17253,1/17/2011 17:48,Completed,12
541423,17253,1/17/2011 17:54,Completed,12
541424,17253,1/17/2011 17:57,Completed,12
541425,15513,1/18/2011 8:43,Completed,1634.54
541426,18233,1/18/2011 8:44,Completed,0
541427,17018,1/18/2011 8:46,Completed,0
541428,14242,1/18/2011 8:53,Completed,0
541429,14688,1/18/2011 9:44,Completed,0
541430,12356,1/18/2011 9:50,Completed,0
541431,12346,1/18/2011 10:01,Completed,436.83
541432,12748,1/18/2011 10:15,Completed,0
541434,14911,1/18/2011 10:22,Completed,0
541435,13898,1/18/2011 10:28,Completed,0
541436,15291,1/18/2011 10:41,Completed,13.81
541439,16948,1/18/2011 10:58,Completed,0
541473,17491,1/18/2011 11:30,Completed,0
541474,16997,1/18/2011 11:51,Completed,1535.98
541479,16422,1/18/2011 11:54,Completed,97.32
541480,12527,1/18/2011 12:05,Completed,0
541481,14696,1/18/2011 12:09,Completed,0
541482,17253,1/18/2011 12:32,Completed,12
541483,15395,1/18/2011 12:40,Completed,0
541484,16814,1/18/2011 12:46,Completed,0
541485,18118,1/18/2011 13:05,Completed,0
541486,18109,1/18/2011 13:15,Completed,1580.52
541487,17253,1/18/2011 13:19,Completed,3358.63
541488,15061,1/18/2011 13:34,Completed,1674.5
541489,15023,1/18/2011 13:38,Completed,1270.42
541490,13984,1/18/2011 13:40,Completed,0
541491,12510,1/18/2011 14:04,Completed,0
541493,17253,1/18/2011 14:29,Completed,12
541494,17253,1/18/2011 14:38,Completed,12
541495,17253,1/18/2011 14:59,Completed,12
541496,17253,1/18/2011 15:00,Completed,4.75
541497,17253,1/18/2011 15:19,Completed,1490.62
